Match ID,Date,Stage,Team 1,Team 2,Acting Team,Jersey,Player,Action,Clock,Period,TimeRemain,Type,Made,Points
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,14,Aditya Karan,"14, Aditya Karan , Turnover - bad pass",P2 01:28:00,2,0.0,TOV,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,15,Deepak Choudhary,"15, Deepak Choudhary , Steal",P2 01:28:00,2,0.0,STL,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,15,Deepak Choudhary,"15, Deepak Choudhary , 2pt lay up  made",P2 01:23:00 42-28,2,0.0,2PT,True,2
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,15,Piyush Meena,"15, Piyush Meena , 2pt jump shot",P2 01:10:00,2,0.0,2PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,15,Deepak Choudhary,"15, Deepak Choudhary , Defensive rebound",P2 01:07:00,2,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,11,Rakesh Kumar Sharma,"11, Rakesh Kumar Sharma , 2pt jump shot  made",P2 01:01:00 42-30,2,0.0,2PT,True,2
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,5,Brijesh Tiwari,"5, Brijesh Tiwari , Assist",P2 01:01:00,2,0.0,AST,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,11,Rakesh Kumar Sharma,"11, Rakesh Kumar Sharma , Personal foul",P2 00:44:50,2,0.0,FOUL,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,15,Piyush Meena,"15, Piyush Meena , Foul on",P2 00:44:50,2,0.0,FOULON,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,11,Rakesh Kumar Sharma,"11, Rakesh Kumar Sharma , Substitution out",P2 00:44:50,2,0.0,SUB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,12,Shreyansh Raj Singh,"12, Shreyansh Raj Singh , Substitution out",P2 00:44:50,2,0.0,SUB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,8,Surya Pratap Singh,"8, Surya Pratap Singh , Substitution in",P2 00:44:50,2,0.0,SUB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,13,Harshwardhan Tomar,"13, Harshwardhan Tomar , Substitution in",P2 00:44:50,2,0.0,SUB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,15,Piyush Meena,"15, Piyush Meena , Free throw 1 of 2",P2 00:44:50,2,0.0,FT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,15,Piyush Meena,"15, Piyush Meena , Free throw 2 of 2  made",P2 00:44:50 43-30,2,0.0,FT,True,1
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,6,Anmol Sharma,"6, Anmol Sharma , 2pt jump shot",P2 00:30:20,2,0.0,2PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,15,Deepak Choudhary,"15, Deepak Choudhary , Offensive rebound",P2 00:23:70,2,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,15,Deepak Choudhary,"15, Deepak Choudhary ,   made",P2 00:23:70 43-32,2,0.0,2PT,True,2
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,9,Lokendra Singh,"9, Lokendra Singh , 2pt lay up",P2 00:14:90,2,0.0,2PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,15,Piyush Meena,"15, Piyush Meena , Offensive rebound",P2 00:14:90,2,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,15,Piyush Meena,"15, Piyush Meena ,   made",P2 00:14:90 45-32,2,0.0,2PT,True,2
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,None,,,Period end,45-32,2,0.0,Other,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,6,Anmol Sharma,"6, Anmol Sharma , Substitution out",P3 10:00:00,3,0.0,SUB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,9,Harsh Singh,"9, Harsh Singh , Substitution in",P3 10:00:00,3,0.0,SUB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,None,,,Period start,45-32,3,0.0,Other,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,7,Ashish Trivedi,"7, Ashish Trivedi , 2pt pull up jump shot  made",P3 09:44:00 47-32,3,0.0,2PT,True,2
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,6,Mahaveer .,"6, Mahaveer . , Assist",P3 09:44:00,3,0.0,AST,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,8,Surya Pratap Singh,"8, Surya Pratap Singh , Turnover - ball handling",P3 09:32:00,3,0.0,TOV,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,9,Lokendra Singh,"9, Lokendra Singh , 3pt jump shot",P3 09:20:00,3,0.0,3PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,6,Mahaveer .,"6, Mahaveer . , Offensive rebound",P3 09:14:00,3,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,14,Aditya Karan,"14, Aditya Karan , 2pt lay up  made",P3 09:13:00 49-32,3,0.0,2PT,True,2
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,9,Harsh Singh,"9, Harsh Singh , 3pt jump shot  made",P3 08:59:00 49-35,3,0.0,3PT,True,3
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,8,Surya Pratap Singh,"8, Surya Pratap Singh , Assist",P3 08:59:00,3,0.0,AST,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,14,Aditya Karan,"14, Aditya Karan , Offensive foul",P3 08:37:00,3,0.0,FOUL,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,14,Aditya Karan,"14, Aditya Karan , Turnover - offensive",P3 08:37:00,3,0.0,TOV,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,5,Brijesh Tiwari,"5, Brijesh Tiwari , Foul on",P3 08:37:00,3,0.0,FOULON,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,8,Surya Pratap Singh,"8, Surya Pratap Singh , 3pt jump shot",P3 08:20:00,3,0.0,3PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,13,Harshwardhan Tomar,"13, Harshwardhan Tomar , Offensive rebound",P3 08:13:00,3,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,13,Harshwardhan Tomar,"13, Harshwardhan Tomar , 2pt jump shot",P3 08:13:00,3,0.0,2PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,7,Ashish Trivedi,"7, Ashish Trivedi , Defensive rebound",P3 08:13:00,3,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,6,Mahaveer .,"6, Mahaveer . , Turnover - ball handling",P3 08:13:00,3,0.0,TOV,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,14,Aditya Karan,"14, Aditya Karan , Substitution out",P3 08:13:00,3,0.0,SUB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,12,Ayush Choudhary,"12, Ayush Choudhary , Substitution in",P3 08:13:00,3,0.0,SUB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,5,Brijesh Tiwari,"5, Brijesh Tiwari , 3pt jump shot  made",P3 07:59:00 49-38,3,0.0,3PT,True,3
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,9,Harsh Singh,"9, Harsh Singh , Assist",P3 07:59:00,3,0.0,AST,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,15,Piyush Meena,"15, Piyush Meena , 2pt turn around jump shot",P3 07:39:00,3,0.0,2PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,5,Brijesh Tiwari,"5, Brijesh Tiwari , Defensive rebound",P3 07:33:00,3,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,15,Deepak Choudhary,"15, Deepak Choudhary , 3pt jump shot",P3 07:20:00,3,0.0,3PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,9,Lokendra Singh,"9, Lokendra Singh , Defensive rebound",P3 07:16:00,3,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,9,Lokendra Singh,"9, Lokendra Singh , 2pt turn around jump shot",P3 07:08:00,3,0.0,2PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,5,Brijesh Tiwari,"5, Brijesh Tiwari , Defensive rebound",P3 07:04:00,3,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,15,Deepak Choudhary,"15, Deepak Choudhary , 2pt driving layup",P3 07:04:00,3,0.0,2PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,,,Defensive rebound,P3 07:04:00,3,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,7,Ashish Trivedi,"7, Ashish Trivedi , 2pt pull up jump shot  made",P3 06:51:00 51-38,3,0.0,2PT,True,2
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,5,Brijesh Tiwari,"5, Brijesh Tiwari , 3pt jump shot",P3 06:33:00,3,0.0,3PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,6,Mahaveer .,"6, Mahaveer . , Defensive rebound",P3 06:28:00,3,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,7,Ashish Trivedi,"7, Ashish Trivedi , 2pt driving layup  made",P3 06:26:00 53-38,3,0.0,2PT,True,2
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,6,Mahaveer .,"6, Mahaveer . , Assist",P3 06:26:00,3,0.0,AST,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,13,Harshwardhan Tomar,"13, Harshwardhan Tomar , Turnover - bad pass",P3 06:11:00,3,0.0,TOV,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,9,Harsh Singh,"9, Harsh Singh , Personal foul",P3 06:03:00,3,0.0,FOUL,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,6,Mahaveer .,"6, Mahaveer . , Foul on",P3 06:03:00,3,0.0,FOULON,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,6,Mahaveer .,"6, Mahaveer . , Free throw 1 of 2  made",P3 06:03:00 54-38,3,0.0,FT,True,1
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,6,Mahaveer .,"6, Mahaveer . , Free throw 2 of 2  made",P3 06:03:00 55-38,3,0.0,FT,True,1
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,9,Lokendra Singh,"9, Lokendra Singh , Personal foul",P3 05:53:00,3,0.0,FOUL,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,9,Harsh Singh,"9, Harsh Singh , Foul on",P3 05:53:00,3,0.0,FOULON,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,9,Harsh Singh,"9, Harsh Singh , 3pt jump shot",P3 05:47:00,3,0.0,3PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,,,Defensive rebound,P3 05:47:00,3,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,6,Mahaveer .,"6, Mahaveer . , 2pt driving layup",P3 05:38:00,3,0.0,2PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,5,Brijesh Tiwari,"5, Brijesh Tiwari , Defensive rebound",P3 05:35:00,3,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,5,Brijesh Tiwari,"5, Brijesh Tiwari , 3pt jump shot",P3 05:33:00,3,0.0,3PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,9,Harsh Singh,"9, Harsh Singh , Offensive rebound",P3 05:28:00,3,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,5,Brijesh Tiwari,"5, Brijesh Tiwari , Turnover - bad pass",P3 05:27:00,3,0.0,TOV,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,9,Lokendra Singh,"9, Lokendra Singh , Steal",P3 05:27:00,3,0.0,STL,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,9,Lokendra Singh,"9, Lokendra Singh , 2pt driving layup  made",P3 05:19:00 57-38,3,0.0,2PT,True,2
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,15,Deepak Choudhary,"15, Deepak Choudhary , 2pt pull up jump shot",P3 04:57:00,3,0.0,2PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,7,Ashish Trivedi,"7, Ashish Trivedi , Defensive rebound",P3 04:51:00,3,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,15,Piyush Meena,"15, Piyush Meena , 2pt lay up",P3 04:45:00,3,0.0,2PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,13,Harshwardhan Tomar,"13, Harshwardhan Tomar , Defensive rebound",P3 04:42:00,3,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,9,Harsh Singh,"9, Harsh Singh , 3pt jump shot",P3 04:37:00,3,0.0,3PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,15,Deepak Choudhary,"15, Deepak Choudhary , Offensive rebound",P3 04:34:00,3,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,15,Deepak Choudhary,"15, Deepak Choudhary , 2pt jump shot",P3 04:33:00,3,0.0,2PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,15,Deepak Choudhary,"15, Deepak Choudhary , Offensive rebound",P3 04:27:00,3,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,15,Deepak Choudhary,"15, Deepak Choudhary , Turnover - bad pass",P3 04:25:00,3,0.0,TOV,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,9,Lokendra Singh,"9, Lokendra Singh , Steal",P3 04:25:00,3,0.0,STL,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,7,Ashish Trivedi,"7, Ashish Trivedi , 2pt lay up  made",P3 04:02:00 59-38,3,0.0,2PT,True,2
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,9,Lokendra Singh,"9, Lokendra Singh , Assist",P3 04:02:00,3,0.0,AST,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,8,Surya Pratap Singh,"8, Surya Pratap Singh , 2pt lay up  made",P3 03:59:00 59-40,3,0.0,2PT,True,2
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,7,Ashish Trivedi,"7, Ashish Trivedi , 2pt pull up jump shot",P3 03:50:00,3,0.0,2PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,8,Surya Pratap Singh,"8, Surya Pratap Singh , Defensive rebound",P3 03:46:00,3,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,9,Harsh Singh,"9, Harsh Singh , 3pt jump shot  made",P3 03:30:00 59-43,3,0.0,3PT,True,3
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,5,Brijesh Tiwari,"5, Brijesh Tiwari , Assist",P3 03:30:00,3,0.0,AST,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,15,Piyush Meena,"15, Piyush Meena , Turnover - out of bounds",P3 03:09:00,3,0.0,TOV,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,5,Brijesh Tiwari,"5, Brijesh Tiwari , Substitution out",P3 03:09:00,3,0.0,SUB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,7,Akash Bhasin,"7, Akash Bhasin , Substitution in",P3 03:09:00,3,0.0,SUB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,9,Harsh Singh,"9, Harsh Singh , 2pt driving layup  made",P3 02:54:00 59-45,3,0.0,2PT,True,2
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,12,Ayush Choudhary,"12, Ayush Choudhary , 3pt jump shot",P3 02:37:00,3,0.0,3PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,15,Deepak Choudhary,"15, Deepak Choudhary , Defensive rebound",P3 02:34:00,3,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,9,Harsh Singh,"9, Harsh Singh , 2pt driving layup  made",P3 02:18:00 59-47,3,0.0,2PT,True,2
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,6,Mahaveer .,"6, Mahaveer . , 2pt pull up jump shot  made",P3 02:03:00 61-47,3,0.0,2PT,True,2
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,9,Harsh Singh,"9, Harsh Singh , 3pt jump shot  made",P3 01:42:00 61-50,3,0.0,3PT,True,3
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,15,Deepak Choudhary,"15, Deepak Choudhary , Assist",P3 01:42:00,3,0.0,AST,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,7,Ashish Trivedi,"7, Ashish Trivedi , 2pt pull up jump shot",P3 01:18:00,3,0.0,2PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,6,Mahaveer .,"6, Mahaveer . , Offensive rebound",P3 01:14:00,3,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,6,Mahaveer .,"6, Mahaveer . , 2pt lay up",P3 01:13:00,3,0.0,2PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,8,Surya Pratap Singh,"8, Surya Pratap Singh , Defensive rebound",P3 01:11:00,3,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,9,Harsh Singh,"9, Harsh Singh , 3pt jump shot",P3 00:58:50,3,0.0,3PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,15,Piyush Meena,"15, Piyush Meena , Defensive rebound",P3 00:54:60,3,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,9,Harsh Singh,"9, Harsh Singh , Personal foul",P3 00:52:50,3,0.0,FOUL,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,9,Lokendra Singh,"9, Lokendra Singh , Foul on",P3 00:52:50,3,0.0,FOULON,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,,,Timeout - full,P3 00:52:50,3,0.0,TIMEOUT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,12,Ayush Choudhary,"12, Ayush Choudhary , 3pt jump shot",P3 00:39:70,3,0.0,3PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,15,Piyush Meena,"15, Piyush Meena , Offensive rebound",P3 00:34:20,3,0.0,REB,False,0
